net,layer_name,arch_target,glb_scale,pe_x_scale,pe_y_scale,tp_degree,compute_cycles
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,9,4,3,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,9,4,3,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,9,4,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,9,4,4,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,1,1,1,4096
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,1,1,2,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,1,2,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,1,2,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,1,3,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,1,3,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,1,4,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,1,4,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,2,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,2,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,2,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,2,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,2,3,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,2,3,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,2,4,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,2,4,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,3,1,1,1408
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,3,1,2,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,3,2,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,3,2,2,479
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,3,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,3,3,2,479
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,3,4,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,3,4,2,479
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,4,1,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,4,1,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,4,2,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,4,2,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,4,3,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,4,3,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,4,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,gemmini_like,16,4,4,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,1,1,1,4096
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,1,1,2,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,1,2,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,1,2,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,1,3,1,1408
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,1,3,2,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,1,4,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,1,4,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,2,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,2,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,2,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,2,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,2,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,2,3,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,2,4,1,576
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,2,4,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,3,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,3,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,3,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,3,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,3,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,3,3,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,3,4,1,576
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,3,4,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,4,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,4,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,4,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,4,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,4,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,4,3,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,4,4,1,576
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,1,4,4,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,1,1,1,4096
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,1,1,2,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,1,2,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,1,2,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,1,3,1,1408
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,1,3,2,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,1,4,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,1,4,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,2,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,2,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,2,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,2,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,2,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,2,3,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,2,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,2,4,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,3,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,3,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,3,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,3,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,3,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,3,3,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,3,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,3,4,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,4,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,4,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,4,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,4,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,4,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,4,3,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,4,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,4,4,4,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,1,1,1,4096
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,1,1,2,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,1,2,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,1,2,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,1,3,1,1408
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,1,3,2,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,1,4,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,1,4,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,2,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,2,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,2,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,2,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,2,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,2,3,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,2,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,2,4,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,3,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,3,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,3,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,3,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,3,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,3,3,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,3,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,3,4,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,4,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,4,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,4,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,4,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,4,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,4,3,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,4,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,9,4,4,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,1,1,1,4096
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,1,1,2,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,1,2,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,1,2,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,1,3,1,1408
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,1,3,2,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,1,4,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,1,4,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,2,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,2,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,2,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,2,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,2,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,2,3,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,2,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,2,4,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,3,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,3,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,3,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,3,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,3,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,3,3,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,3,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,3,4,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,4,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,4,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,4,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,4,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,4,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,4,3,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,4,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_qk,simba_like,16,4,4,2,477
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,1,1,1,4096
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,1,1,2,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,1,2,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,1,2,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,1,3,1,1408
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,1,3,2,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,1,4,1,1056
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,1,4,2,528
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,2,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,2,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,2,2,1,1056
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,2,2,2,528
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,2,3,1,1059
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,2,3,2,530
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,2,4,1,1056
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,2,4,2,528
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,3,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,3,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,3,2,1,1056
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,3,2,2,528
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,3,3,1,1059
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,3,3,2,530
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,3,4,1,1056
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,3,4,2,528
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,4,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,4,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,4,2,1,1056
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,4,2,2,528
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,4,3,1,1059
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,4,3,2,530
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,4,4,1,1056
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,1,4,4,2,528
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,1,1,1,4096
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,1,1,2,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,1,2,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,1,2,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,1,3,1,1408
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,1,3,2,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,1,4,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,1,4,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,2,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,2,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,2,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,2,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,2,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,2,3,2,483
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,2,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,2,4,2,481
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,3,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,3,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,3,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,3,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,3,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,3,3,2,483
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,3,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,3,4,2,481
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,4,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,4,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,4,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,4,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,4,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,4,3,2,483
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,4,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,4,4,4,2,481
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,1,1,1,4096
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,1,1,2,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,1,2,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,1,2,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,1,3,1,1408
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,1,3,2,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,1,4,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,1,4,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,2,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,2,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,2,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,2,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,2,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,2,3,2,483
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,2,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,2,4,2,481
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,3,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,3,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,3,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,3,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,3,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,3,3,2,483
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,3,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,3,4,2,481
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,4,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,4,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,4,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,4,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,4,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,4,3,2,483
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,4,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,9,4,4,2,481
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,1,1,1,4096
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,1,1,2,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,1,2,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,1,2,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,1,3,1,1408
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,1,3,2,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,1,4,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,1,4,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,2,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,2,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,2,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,2,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,2,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,2,3,2,483
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,2,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,2,4,2,481
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,3,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,3,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,3,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,3,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,3,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,3,3,2,483
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,3,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,3,4,2,481
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,4,1,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,4,1,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,4,2,1,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,4,2,2,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,4,3,1,704
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,4,3,2,483
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,4,4,1,512
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,eyeriss_like,16,4,4,2,481
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,gemmini_like,1,1,1,1,4096
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,gemmini_like,1,1,1,2,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,gemmini_like,1,1,2,1,2048
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,gemmini_like,1,1,2,2,1024
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,gemmini_like,1,1,3,1,1573
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,gemmini_like,1,1,3,2,787
qwen3_235b_a22b_decode_kv2048,layer0_attn_v,gemmini_like,1,1,4,1,1569
