metric,objective,cost_aware,config,network,category,value
Energy x Cost,energy,True,w/o Heterogeneous Batching,llama3.1_70b_decode_kv1024_b8_seq1,decode,10.057330697866812
Energy x Cost,energy,True,w/o Heterogeneous Batching,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,3.7627384844469365
Energy x Cost,energy,True,w/o Heterogeneous Batching,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,85.96057230232068
Energy x Cost,energy,True,w/o Heterogeneous Batching,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,0.4968218827168326
Energy x Cost,energy,True,w/o Heterogeneous Batching,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,5.67610623074389
Energy x Cost,energy,True,w/o Heterogeneous Batching,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,12.509472412423063
Energy x Cost,energy,True,w/o Heterogeneous Batching,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,210.6165404292903
Energy x Cost,energy,True,w/o Heterogeneous Batching,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,1.3996868278527188
Energy x Cost,energy,True,w/o Heterogeneous Batching,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,16.90971645116797
Energy x Cost,energy,True,w/o Heterogeneous Batching,mobilenet_v3_small_b1_seq1,cnn,0.0038888818500870657
Energy x Cost,energy,True,w/o Heterogeneous Batching,mobilenet_v3_small_b8_seq1,cnn,0.026374049316057836
Energy x Cost,energy,True,w/o Heterogeneous Batching,replknet31b_b1_seq1,cnn,0.1622931771358099
Energy x Cost,energy,True,w/o Heterogeneous Batching,replknet31b_b8_seq1,cnn,1.1765009492634384
Energy x Cost,energy,True,w/o Heterogeneous Memory,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,37.12263967965193
Energy x Cost,energy,True,w/o Heterogeneous Memory,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,430.0974592671616
Energy x Cost,energy,True,w/o Heterogeneous Memory,llama3.1_8b_decode_kv1024_b1_seq1,decode,0.22632028152808542
Energy x Cost,energy,True,w/o Heterogeneous Memory,llama3.1_8b_decode_kv1024_b8_seq1,decode,4.313010861304696
Energy x Cost,energy,True,w/o Heterogeneous Memory,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,148.43286386872364
Energy x Cost,energy,True,w/o Heterogeneous Memory,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,1593.3723873052925
Energy x Cost,energy,True,w/o Heterogeneous Memory,llama3.1_70b_decode_kv1024_b1_seq1,decode,0.6612004117506934
Energy x Cost,energy,True,w/o Heterogeneous Memory,llama3.1_70b_decode_kv1024_b8_seq1,decode,10.050841807480579
Energy x Cost,energy,True,w/o Heterogeneous Memory,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,5.227555727190617
Energy x Cost,energy,True,w/o Heterogeneous Memory,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,120.94005394927377
Energy x Cost,energy,True,w/o Heterogeneous Memory,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,0.5420026415317661
Energy x Cost,energy,True,w/o Heterogeneous Memory,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,5.934995829601247
Energy x Cost,energy,True,w/o Heterogeneous Memory,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,17.611254724648767
Energy x Cost,energy,True,w/o Heterogeneous Memory,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,322.4424677052715
Energy x Cost,energy,True,w/o Heterogeneous Memory,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,1.514647642114287
Energy x Cost,energy,True,w/o Heterogeneous Memory,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,17.951541095532384
Energy x Cost,energy,True,w/o Heterogeneous Memory,mobilenet_v3_small_b1_seq1,cnn,0.006502028203551747
Energy x Cost,energy,True,w/o Heterogeneous Memory,mobilenet_v3_small_b8_seq1,cnn,0.046501767207181466
Energy x Cost,energy,True,w/o Heterogeneous Memory,replknet31b_b1_seq1,cnn,0.33393823317294713
Energy x Cost,energy,True,w/o Heterogeneous Memory,replknet31b_b8_seq1,cnn,2.4835234674122915
Energy x Cost,energy,True,w/o Tensor Parallelism,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,22.426286271885214
Energy x Cost,energy,True,w/o Tensor Parallelism,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,254.8135301435899
Energy x Cost,energy,True,w/o Tensor Parallelism,llama3.1_8b_decode_kv1024_b1_seq1,decode,0.22632028152808542
Energy x Cost,energy,True,w/o Tensor Parallelism,llama3.1_8b_decode_kv1024_b8_seq1,decode,4.313010861304696
Energy x Cost,energy,True,w/o Tensor Parallelism,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,90.04913448487869
Energy x Cost,energy,True,w/o Tensor Parallelism,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,931.1284166012744
Energy x Cost,energy,True,w/o Tensor Parallelism,llama3.1_70b_decode_kv1024_b1_seq1,decode,0.6612004117506934
Energy x Cost,energy,True,w/o Tensor Parallelism,llama3.1_70b_decode_kv1024_b8_seq1,decode,10.050841807480579
Energy x Cost,energy,True,w/o Tensor Parallelism,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,3.7382593692347696
Energy x Cost,energy,True,w/o Tensor Parallelism,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,85.96057230232068
Energy x Cost,energy,True,w/o Tensor Parallelism,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,0.49599643450344977
Energy x Cost,energy,True,w/o Tensor Parallelism,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,5.675295119445667
Energy x Cost,energy,True,w/o Tensor Parallelism,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,12.459199036671405
Energy x Cost,energy,True,w/o Tensor Parallelism,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,210.6165404292903
Energy x Cost,energy,True,w/o Tensor Parallelism,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,1.3980361875862606
Energy x Cost,energy,True,w/o Tensor Parallelism,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,16.908094228571436
Energy x Cost,energy,True,w/o Tensor Parallelism,mobilenet_v3_small_b1_seq1,cnn,0.0038888818500870657
Energy x Cost,energy,True,w/o Tensor Parallelism,mobilenet_v3_small_b8_seq1,cnn,0.026374049316057836
Energy x Cost,energy,True,w/o Tensor Parallelism,replknet31b_b1_seq1,cnn,0.1622931771358099
Energy x Cost,energy,True,w/o Tensor Parallelism,replknet31b_b8_seq1,cnn,1.1765009492634384
Energy x Cost,energy,True,w/o Layer Fusion,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,23.007888570260487
Energy x Cost,energy,True,w/o Layer Fusion,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,269.62489494743085
Energy x Cost,energy,True,w/o Layer Fusion,llama3.1_8b_decode_kv1024_b1_seq1,decode,0.23039156949085526
Energy x Cost,energy,True,w/o Layer Fusion,llama3.1_8b_decode_kv1024_b8_seq1,decode,4.49017415916593
Energy x Cost,energy,True,w/o Layer Fusion,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,97.94922079419652
Energy x Cost,energy,True,w/o Layer Fusion,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,1003.0650949204907
Energy x Cost,energy,True,w/o Layer Fusion,llama3.1_70b_decode_kv1024_b1_seq1,decode,0.6612004117506934
Energy x Cost,energy,True,w/o Layer Fusion,llama3.1_70b_decode_kv1024_b8_seq1,decode,10.418508203979643
Energy x Cost,energy,True,w/o Layer Fusion,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,3.7382593692347696
Energy x Cost,energy,True,w/o Layer Fusion,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,85.96057230232068
Energy x Cost,energy,True,w/o Layer Fusion,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,0.49599643450344977
Energy x Cost,energy,True,w/o Layer Fusion,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,5.675295119445667
Energy x Cost,energy,True,w/o Layer Fusion,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,12.459199036671405
Energy x Cost,energy,True,w/o Layer Fusion,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,210.6165404292903
Energy x Cost,energy,True,w/o Layer Fusion,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,1.3980361875862606
Energy x Cost,energy,True,w/o Layer Fusion,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,16.908094228571436
Energy x Cost,energy,True,w/o Layer Fusion,mobilenet_v3_small_b1_seq1,cnn,0.009130432898843193
Energy x Cost,energy,True,w/o Layer Fusion,mobilenet_v3_small_b8_seq1,cnn,0.07494050394194882
Energy x Cost,energy,True,w/o Layer Fusion,replknet31b_b1_seq1,cnn,0.21451993182807286
Energy x Cost,energy,True,w/o Layer Fusion,replknet31b_b8_seq1,cnn,1.6701785680862757
Energy x Cost,energy,True,w/o Near-bank PIM,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,22.426286271885214
Energy x Cost,energy,True,w/o Near-bank PIM,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,254.8135301435899
Energy x Cost,energy,True,w/o Near-bank PIM,llama3.1_8b_decode_kv1024_b1_seq1,decode,1.8592455497235842
Energy x Cost,energy,True,w/o Near-bank PIM,llama3.1_8b_decode_kv1024_b8_seq1,decode,6.467519465426383
Energy x Cost,energy,True,w/o Near-bank PIM,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,90.04913448487869
Energy x Cost,energy,True,w/o Near-bank PIM,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,931.1284166012744
